,diarization error rate,total,correct,correct,false alarm,false alarm,missed detection,missed detection,confusion,confusion
,%,,,%,,%,,%,,%
item,,,,,,,,,,
lbfnx,43.31809280279407,1122.38,661.3489200000002,58.92379764429161,25.162530000000196,2.2418904470856744,129.47379000000026,11.535646572462111,331.55728999999974,29.540555783246294
ledhe,16.874745519893427,397.86999999999995,336.3729,84.54341870460202,5.642450000000016,1.4181642244954424,10.848069999999938,2.726536305828522,50.64903000000001,12.730044989569462
leneg,21.324160707618994,348.2099999999999,297.93139999999994,85.56083972315557,23.974260000000108,6.885000430774565,8.10615999999991,2.327951523505905,42.17244000000006,12.111208753338524
lhuly,24.13721746704707,1125.09,879.1629000000001,78.14156200837267,25.638319999999926,2.278779475419738,18.93891999999993,1.6833248895643842,226.98817999999997,20.175113102062944
lilfy,14.583579591365561,173.26000000000005,153.96097000000003,88.86123167493939,5.968479999999972,3.444811266304958,0.420960000000008,0.24296433106314663,18.87807,10.895803993997458
ljpes,11.321544405746618,183.75999999999996,170.20229,92.62205594253375,7.2467600000000045,3.9436003482803694,1.9898700000000424,1.0828635176317167,11.567839999999933,6.295080539834531
lkikz,7.7977555099632685,1135.67,1056.5109700000003,93.0297507198394,9.397740000000102,0.8275062298026805,46.420850000000186,4.0875298282071535,32.73817999999957,2.882719451953435
lpola,52.58816921900811,811.0199999999999,395.8623200000004,48.810426376661546,11.342890000000036,1.3985955956696552,81.31418999999974,10.026163349855707,333.8434899999997,41.16341027348274
lscfc,40.251628332731734,775.6400000000002,504.19623,65.0038974266412,40.76396000000035,5.255525759372949,56.42136999999995,7.274169717910363,215.0224000000002,27.721932855448422
ltgmz,12.872041627689375,171.04,150.36744000000004,87.91361085126289,1.343779999999981,0.7856524789522809,14.197549999999907,8.30071913002801,6.475010000000019,3.785670018709085
lubpm,4.30373367665987,54.370000000000005,52.924720000000015,97.34176935810191,0.8946599999999854,1.64550303476179,1.0452799999999876,1.9225308074305452,0.3999999999999986,0.7356998344675346
luobn,13.493842836607605,83.47999999999999,73.65687999999999,88.23296597987542,1.441540000000018,1.726808816483012,4.3771500000000065,5.243351701006238,5.445970000000003,6.523682319118355
mbzht,21.08197877120943,129.07,103.65630999999998,80.3101495312621,1.7968200000000056,1.3921283024715314,5.46869,4.236995428837065,19.945000000000007,15.452855039900836
mclsr,25.44206821480407,275.59999999999997,209.45749999999992,76.00054426705368,3.975839999999958,1.4426124818577497,6.6733499999999815,2.4213896952104434,59.46915000000007,21.578066037735876
mhwyr,42.845053797234286,1081.8400000000004,654.77179,60.523902795237724,36.44671999999932,3.3689565924720206,87.86544999999948,8.12185258448564,339.2027600000007,31.35424462027662
mjmgr,9.286287264887354,269.0200000000001,248.9420000000001,92.53661437811314,4.9039699999999415,1.822901643000498,4.295210000000054,1.5966136346740214,15.782789999999977,5.866771987212836
mkhie,27.44572307239003,1086.0599999999997,812.5734200000004,74.8184649098577,24.590439999999674,2.2641879822477287,56.99228999999925,5.247618916081916,216.4942900000002,19.93391617406039
mqtep,8.293673545966236,133.24999999999997,123.52403,92.70096060037525,1.3253500000000158,0.9946341463414755,3.4059699999999937,2.556075046904311,6.319999999999999,4.742964352720451
msbyq,25.42130841121496,37.45,28.204719999999995,75.31300400534043,0.27500000000000213,0.7343124165554128,0.7856200000000012,2.0977837116154907,8.45966,22.589212283044056
mupzb,22.28065555036098,385.0199999999999,354.1847199999999,91.9912524024726,54.94969999999985,14.271907952833581,14.989749999999809,3.8932393122434705,15.845530000000167,4.1155082852839255
mxdpo,15.648427672955965,98.57999999999998,92.89411,94.23220734428892,9.740329999999993,9.880635017244872,1.8897099999999805,1.9169304118482255,3.796180000000014,3.8508622438628675
mxduo,17.97103639970918,1018.1400000000001,897.4568700000004,88.14670575755794,62.28717999999943,6.117742157267117,20.66029999999976,2.02921995010507,100.02282999999989,9.824074292336995
myjoe,34.69326722536113,527.4199999999998,365.58291,69.31532933904671,21.14213999999989,4.008596564407853,44.59023999999973,8.45440825148833,117.24685000000001,22.230262409464952
neiye,2.2114976665252177,47.14000000000001,46.97750000000001,99.65528213831142,0.8799999999999919,1.8667798048366393,0.16249999999999593,0.3447178616885785,0.0,0.0
nitgx,40.349609057198386,1167.69,727.9329900000001,62.33957557228375,31.401340000000054,2.6891846294821447,71.89199000000055,6.156770204420741,367.8650199999992,31.503654223295495
nkqzr,39.8998689580291,1068.3599999999997,659.2051200000005,61.70252723800972,17.11935999999988,1.6023961960387776,178.2793499999999,16.687198135459955,230.87552999999986,21.610274626530376
nlvdr,22.603775689789376,1039.8099999999995,859.4838200000004,82.65777593983525,54.71013999999966,5.261551629624614,28.408229999998596,2.732059703214877,151.91795000000056,14.61016435694989
nprxc,34.90072442141248,368.5699999999997,264.06893999999994,71.64688932902844,24.132540000000066,6.547613750440917,42.681299999999794,11.58024255907964,61.81976,16.77286811189192
nqcpi,22.647058201058197,94.49999999999999,74.06819,78.37903703703705,0.9696600000000011,1.0260952380952393,0.5646499999999941,0.5975132275132213,19.86716,21.023449735449738
nqyqm,11.14463274526245,978.3400000000003,885.3279399999998,90.49286955455155,16.020340000000182,1.6375022998139888,20.065340000000575,2.0509577447513716,72.94671999999993,7.45617270069709
ocfop,30.210040033557505,1358.8600000000001,954.46238,70.239934945469,6.114530000000123,0.44997497902654593,208.1427099999993,15.317450657168457,196.25491000000017,14.442614397362506
ofbxh,14.060102594937925,1064.3799999999999,919.3334899999992,86.37267611191484,4.606409999999704,0.4327787068527879,79.26757999999994,7.447300776038627,65.77893000000063,6.180023112046509
olzkb,24.875831865568617,210.07,164.98433,78.53778740419861,7.170989999999989,3.4136192697672154,10.319690000000048,4.912500595039772,34.76597999999996,16.549712000761634
ooxlj,16.606196638206903,149.92000000000004,130.5199100000001,87.05970517609396,5.495919999999855,3.665901814300863,2.4271899999999285,1.6189901280682548,16.972900000000013,11.321304695837785
optsn,41.18021250537889,906.3299999999994,588.0877199999994,64.88671013869119,54.98634000000034,6.0669226440700825,76.76260999999941,8.469609303454533,241.47967000000045,26.64368055785427
oqwpd,47.51780573261853,236.89,128.97159999999997,54.44366583646417,4.646530000000032,1.9614715690827103,5.7084000000000295,2.4097260331799695,102.20999999999998,43.14660813035586
otmpf,1.7960686533201042,413.09,412.3975,99.83236098670993,6.726880000000023,1.6284296400300233,0.6924999999999955,0.16763901329008096,0.0,0.0
oubab,29.53729152408061,555.2200000000001,397.87071,71.66001044630954,6.647660000000238,1.1973019703901582,60.325820000000384,10.865210186952986,97.02346999999976,17.47477936673746
ouvtt,39.54958372138961,708.6599999999997,460.47130000000004,64.97774673327127,32.08337999999979,4.5273304546608815,86.34772999999983,12.184648491519185,161.84096999999986,22.837604775209538
pccww,9.640593310125615,132.14000000000001,119.7758,90.64310579688208,0.3748799999999868,0.28369910700770906,7.893010000000007,5.973217799303773,4.471189999999993,3.383676403814131
pgtkk,79.16387805099355,220.41999999999996,52.96908999999999,24.030981762090555,7.042109999999951,3.194859813084091,7.682109999999952,3.4852145903275353,159.76880000000003,72.48380364758192
pkwrt,43.269807244931854,180.54000000000002,102.76097000000001,56.91867176249031,0.3402800000000106,0.18847900742218374,16.18028,8.962157970532845,61.59874999999998,34.11917026697683
poucc,49.5850263188553,944.1899999999999,493.6279600000001,52.28057488429237,17.61481999999996,1.8656012031476672,125.15921000000027,13.255722894756381,325.4028299999996,34.46370222095125
ppexo,12.776125175808692,113.75999999999999,109.75405,96.47859528832632,10.528169999999994,9.254720464135016,3.682539999999973,3.2371132208157287,0.32341,0.2842914908579465
ptses,48.6757844586825,608.6999999999994,364.38971999999967,59.86359783144407,51.97922000000042,8.539382290126577,92.73420999999976,15.234797108592058,151.5760699999999,24.901605059963867
pwnsw,33.4184179864923,1012.7599999999996,687.8204200000002,67.91544097318224,13.508789999999845,1.3338589596745378,90.38129999999956,8.924256487222994,234.5582799999999,23.16030253959477
pxqme,9.362973839480578,371.16999999999996,339.62203,91.50039873912225,3.2045800000000213,0.8633725786028024,5.217060000000046,1.4055715709782708,26.33090999999999,7.094029689899505
pzxit,62.82627655363502,606.32,236.1997800000001,38.95629040770552,10.808059999999912,1.7825669613405315,32.98304999999985,5.439874983507034,337.1371700000001,55.60383460878745
qadia,8.842194400706616,260.39000000000004,244.50523000000004,93.89962364146089,7.139419999999992,2.7418180421675147,14.269419999999979,5.480018433887621,1.6153499999999923,0.6203579246514812
qajyo,44.626949308185175,969.1899999999997,544.2652999999999,56.15671849688916,7.595229999999967,0.7836678050743373,91.50584999999984,9.441476903393543,333.41884999999996,34.401804599717295
qeejz,49.949306952827996,268.3800000000001,147.5221500000001,54.9676391683434,13.19609999999985,4.916946121171416,6.54733999999988,2.4395782100006995,114.31051000000011,42.592782621655886
qlrry,35.16832300131691,311.3300000000001,267.9233699999999,86.05767834773387,66.08290999999979,21.22600134905077,12.895980000000067,4.142222079465539,30.510650000000098,9.800099572800594
qoarn,25.359110395055467,1061.3700000000003,838.3974999999999,78.99201032627637,46.18148999999973,4.351120721331837,15.215859999999786,1.4336056229212981,207.75664000000077,19.57438405080233
qwepo,49.736860638615326,502.65,255.6860200000001,50.86760568984385,3.038350000000026,0.6044663284591716,73.58710999999995,14.639830896249867,173.37686999999994,34.49256341390629
qxana,36.15729874168871,1118.9600000000003,749.44483,66.97690980910845,35.070540000000065,3.1342085507971738,26.39243999999993,2.358658039608201,343.12273000000016,30.664432151283343
ralnu,54.81552247518976,171.30000000000004,85.10534999999996,49.68204903677755,7.704340000000026,4.4975715119673225,29.964320000000047,17.49230589608876,56.23033000000001,32.825645067133685
rarij,32.21989239662083,1124.4999999999993,781.5687399999995,69.50366740773677,19.381430000001174,1.7235598043575977,57.21577000000016,5.088107603379298,285.71548999999965,25.408224988883934
rmvsh,5.667243286734389,99.43,94.12222,94.66179221562908,0.327160000000001,0.3290355023634728,5.307780000000003,5.338207784370916,0.0,0.0
rpkso,14.861392535165741,340.53,295.03234000000003,86.63916248201335,5.109839999999943,1.5005550171790867,23.293569999999914,6.840387043725932,22.20409000000003,6.52045047426072
rsypp,25.570461009936846,1082.8400000000001,840.89092,77.6560636843855,34.938100000000034,3.2265246943223405,13.275589999999905,1.2259973772671773,228.67349000000024,21.11793893834733
